 6.00000000e-01  5.99424292e-01 
 6.50000000e-01  6.49428543e-01 
 7.00000000e-01  6.99432754e-01 
 7.50000000e-01  7.49436931e-01 
 8.00000000e-01  7.99441061e-01 
 8.50000000e-01  8.49445139e-01 
 9.00000000e-01  8.99449165e-01 
 9.50000000e-01  9.49453140e-01 
 1.00000000e+00  9.99457064e-01 
 1.05000000e+00  1.04946094e+00 
 1.10000000e+00  1.09946477e+00 
 1.15000000e+00  1.14946857e+00 
 1.20000000e+00  1.19947232e+00 
 1.25000000e+00  1.24947604e+00 
 1.30000000e+00  1.29947974e+00 
 1.35000000e+00  1.34948341e+00 
 1.40000000e+00  1.39948707e+00 
 1.45000000e+00  1.44949072e+00 
 1.50000000e+00  1.49949437e+00 
 1.55000000e+00  1.54949805e+00 
 1.60000000e+00  1.59950177e+00 
 1.65000000e+00  1.64950556e+00 
 1.70000000e+00  1.69950948e+00 
 1.75000000e+00  1.74951362e+00 
 1.80000000e+00  1.79951820e+00 
 1.85000000e+00  1.84952367e+00 
 1.90000000e+00  1.89953121e+00 
 1.95000000e+00  1.94954377e+00 
 2.00000000e+00  1.99956714e+00 
