 9.50000000e-01  5.03754296e-07  9.50000000e-01  7.80587104e-01 
 9.75000000e-01  5.03749884e-07  9.75000000e-01  7.80587104e-01 
 1.00000000e+00  5.03745418e-07  1.00000000e+00  7.80587104e-01 
 1.02500000e+00  5.03740895e-07  1.02500000e+00  7.80587104e-01 
 1.05000000e+00  5.03736314e-07  1.05000000e+00  7.80587104e-01 
 1.07500000e+00  5.03731672e-07  1.07500000e+00  7.80587104e-01 
 1.10000000e+00  5.03726966e-07  1.10000000e+00  7.80587104e-01 
 1.12500000e+00  5.03722193e-07  1.12500000e+00  7.80587104e-01 
 1.15000000e+00  5.03717350e-07  1.15000000e+00  7.80587104e-01 
 1.17500000e+00  5.03712434e-07  1.17500000e+00  7.80587104e-01 
 1.20000000e+00  5.03707442e-07  1.20000000e+00  7.80587104e-01 
 1.22500000e+00  5.03702370e-07  1.22500000e+00  7.80587104e-01 
 1.25000000e+00  5.03697213e-07  1.25000000e+00  7.80587104e-01 
 1.27500000e+00  5.03691968e-07  1.27500000e+00  7.80587104e-01 
 1.30000000e+00  5.03686629e-07  1.30000000e+00  7.80587104e-01 
 1.32500000e+00  5.03681192e-07  1.32500000e+00  7.80587104e-01 
 1.35000000e+00  5.03675650e-07  1.35000000e+00  7.80587104e-01 
 1.37500000e+00  5.03669999e-07  1.37500000e+00  7.80587104e-01 
 1.40000000e+00  5.03664231e-07  1.40000000e+00  7.80587104e-01 
 1.42500000e+00  5.03658339e-07  1.42500000e+00  7.80587104e-01 
 1.45000000e+00  5.03652316e-07  1.45000000e+00  7.80587104e-01 
 1.47500000e+00  5.03646152e-07  1.47500000e+00  7.80587104e-01 
 1.50000000e+00  5.03639838e-07  1.50000000e+00  7.80587104e-01 
 1.52500000e+00  5.03633364e-07  1.52500000e+00  7.80587104e-01 
 1.55000000e+00  5.03626717e-07  1.55000000e+00  7.80587104e-01 
 1.57500000e+00  5.03619885e-07  1.57500000e+00  7.80587104e-01 
 1.60000000e+00  5.03612852e-07  1.60000000e+00  7.80587104e-01 
 1.62500000e+00  5.03605602e-07  1.62500000e+00  7.80587104e-01 
 1.65000000e+00  5.03598115e-07  1.65000000e+00  7.80587104e-01 
 1.67500000e+00  5.03590369e-07  1.67500000e+00  7.80587104e-01 
 1.70000000e+00  5.03582340e-07  1.70000000e+00  7.80587104e-01 
 1.72500000e+00  5.03573996e-07  1.72500000e+00  7.80587104e-01 
 1.75000000e+00  5.03565303e-07  1.75000000e+00  7.80587104e-01 
 1.77500000e+00  5.03556218e-07  1.77500000e+00  7.80587104e-01 
 1.80000000e+00  5.03546688e-07  1.80000000e+00  7.80587104e-01 
 1.82500000e+00  5.03536647e-07  1.82500000e+00  7.80587104e-01 
 1.85000000e+00  5.03526010e-07  1.85000000e+00  7.80587104e-01 
 1.87500000e+00  5.03514661e-07  1.87500000e+00  7.80587104e-01 
 1.90000000e+00  5.03502437e-07  1.90000000e+00  7.80587104e-01 
