 5.00000000e-02  1.28607389e-06  5.00000000e-02  9.01228823e-01 
 7.50000000e-02  1.28606743e-06  7.50000000e-02  9.01228823e-01 
 1.00000000e-01  1.28606089e-06  1.00000000e-01  9.01228823e-01 
 1.25000000e-01  1.28605433e-06  1.25000000e-01  9.01228823e-01 
 1.50000000e-01  1.28604773e-06  1.50000000e-01  9.01228823e-01 
 1.75000000e-01  1.28604108e-06  1.75000000e-01  9.01228823e-01 
 2.00000000e-01  1.28603439e-06  2.00000000e-01  9.01228823e-01 
 2.25000000e-01  1.28602765e-06  2.25000000e-01  9.01228823e-01 
 2.50000000e-01  1.28602086e-06  2.50000000e-01  9.01228823e-01 
 2.75000000e-01  1.28601402e-06  2.75000000e-01  9.01228823e-01 
 3.00000000e-01  1.28600713e-06  3.00000000e-01  9.01228823e-01 
 3.25000000e-01  1.28600019e-06  3.25000000e-01  9.01228823e-01 
 3.50000000e-01  1.28599319e-06  3.50000000e-01  9.01228823e-01 
 3.75000000e-01  1.28598614e-06  3.75000000e-01  9.01228823e-01 
 4.00000000e-01  1.28597903e-06  4.00000000e-01  9.01228823e-01 
 4.25000000e-01  1.28597187e-06  4.25000000e-01  9.01228823e-01 
 4.50000000e-01  1.28596464e-06  4.50000000e-01  9.01228823e-01 
 4.75000000e-01  1.28595736e-06  4.75000000e-01  9.01228823e-01 
 5.00000000e-01  1.28595001e-06  5.00000000e-01  9.01228823e-01 
 5.25000000e-01  1.28594259e-06  5.25000000e-01  9.01228823e-01 
 5.50000000e-01  1.28593511e-06  5.50000000e-01  9.01228823e-01 
 5.75000000e-01  1.28592756e-06  5.75000000e-01  9.01228823e-01 
 6.00000000e-01  1.28591994e-06  6.00000000e-01  9.01228823e-01 
 6.25000000e-01  1.28591225e-06  6.25000000e-01  9.01228823e-01 
 6.50000000e-01  1.28590448e-06  6.50000000e-01  9.01228823e-01 
 6.75000000e-01  1.28589663e-06  6.75000000e-01  9.01228823e-01 
 7.00000000e-01  1.28588870e-06  7.00000000e-01  9.01228823e-01 
 7.25000000e-01  1.28588069e-06  7.25000000e-01  9.01228823e-01 
 7.50000000e-01  1.28587259e-06  7.50000000e-01  9.01228823e-01 
 7.75000000e-01  1.28586440e-06  7.75000000e-01  9.01228823e-01 
 8.00000000e-01  1.28585613e-06  8.00000000e-01  9.01228823e-01 
 8.25000000e-01  1.28584775e-06  8.25000000e-01  9.01228823e-01 
 8.50000000e-01  1.28583928e-06  8.50000000e-01  9.01228823e-01 
 8.75000000e-01  1.28583071e-06  8.75000000e-01  9.01228823e-01 
 9.00000000e-01  1.28582202e-06  9.00000000e-01  9.01228823e-01 
 9.25000000e-01  1.28581323e-06  9.25000000e-01  9.01228823e-01 
 9.50000000e-01  1.28580433e-06  9.50000000e-01  9.01228823e-01 
 9.75000000e-01  1.28579530e-06  9.75000000e-01  9.01228823e-01 
 1.00000000e+00  1.28578616e-06  1.00000000e+00  9.01228823e-01 
 1.02500000e+00  1.28577688e-06  1.02500000e+00  9.01228823e-01 
 1.05000000e+00  1.28576747e-06  1.05000000e+00  9.01228823e-01 
 1.07500000e+00  1.28575792e-06  1.07500000e+00  9.01228823e-01 
 1.10000000e+00  1.28574822e-06  1.10000000e+00  9.01228823e-01 
 1.12500000e+00  1.28573837e-06  1.12500000e+00  9.01228823e-01 
 1.15000000e+00  1.28572836e-06  1.15000000e+00  9.01228823e-01 
 1.17500000e+00  1.28571819e-06  1.17500000e+00  9.01228823e-01 
 1.20000000e+00  1.28570784e-06  1.20000000e+00  9.01228823e-01 
 1.22500000e+00  1.28569730e-06  1.22500000e+00  9.01228823e-01 
 1.25000000e+00  1.28568657e-06  1.25000000e+00  9.01228823e-01 
 1.27500000e+00  1.28567564e-06  1.27500000e+00  9.01228823e-01 
 1.30000000e+00  1.28566449e-06  1.30000000e+00  9.01228823e-01 
 1.32500000e+00  1.28565312e-06  1.32500000e+00  9.01228823e-01 
 1.35000000e+00  1.28564151e-06  1.35000000e+00  9.01228823e-01 
 1.37500000e+00  1.28562964e-06  1.37500000e+00  9.01228823e-01 
 1.40000000e+00  1.28561751e-06  1.40000000e+00  9.01228823e-01 
 1.42500000e+00  1.28560510e-06  1.42500000e+00  9.01228823e-01 
 1.45000000e+00  1.28559238e-06  1.45000000e+00  9.01228823e-01 
 1.47500000e+00  1.28557934e-06  1.47500000e+00  9.01228823e-01 
 1.50000000e+00  1.28556596e-06  1.50000000e+00  9.01228823e-01 
 1.52500000e+00  1.28555220e-06  1.52500000e+00  9.01228823e-01 
 1.55000000e+00  1.28553805e-06  1.55000000e+00  9.01228823e-01 
 1.57500000e+00  1.28552348e-06  1.57500000e+00  9.01228823e-01 
 1.60000000e+00  1.28550844e-06  1.60000000e+00  9.01228823e-01 
 1.62500000e+00  1.28549291e-06  1.62500000e+00  9.01228823e-01 
 1.65000000e+00  1.28547683e-06  1.65000000e+00  9.01228823e-01 
 1.67500000e+00  1.28546015e-06  1.67500000e+00  9.01228823e-01 
 1.70000000e+00  1.28544283e-06  1.70000000e+00  9.01228823e-01 
 1.72500000e+00  1.28542478e-06  1.72500000e+00  9.01228823e-01 
 1.75000000e+00  1.28540592e-06  1.75000000e+00  9.01228823e-01 
 1.77500000e+00  1.28538617e-06  1.77500000e+00  9.01228823e-01 
 1.80000000e+00  1.28536539e-06  1.80000000e+00  9.01228823e-01 
 1.82500000e+00  1.28534344e-06  1.82500000e+00  9.01228823e-01 
 1.85000000e+00  1.28532012e-06  1.85000000e+00  9.01228823e-01 
 1.87500000e+00  1.28529516e-06  1.87500000e+00  9.01228823e-01 
 1.90000000e+00  1.28526821e-06  1.90000000e+00  9.01228823e-01 
