 5.00000000e-08 -1.64133594e-06 
 1.50000000e-07 -1.09536819e-06 
 2.50000000e-07 -8.42474290e-07 
 3.50000000e-07 -6.75636555e-07 
 4.50000000e-07 -5.51104319e-07 
 5.50000000e-07 -4.51636540e-07 
 6.50000000e-07 -3.68553221e-07 
 7.50000000e-07 -2.97740538e-07 
 8.50000000e-07 -2.35769450e-07 
 9.50000000e-07 -1.80662050e-07 
 1.05000000e-06 -1.31060871e-07 
 1.15000000e-06 -8.59672682e-08 
 1.25000000e-06 -4.46302800e-08 
 1.35000000e-06 -6.48215741e-09 
 1.45000000e-06  2.89619143e-08 
 1.55000000e-06  6.20350897e-08 
 1.65000000e-06  9.30424141e-08 
 1.75000000e-06  1.22227314e-07 
 1.85000000e-06  1.49792374e-07 
 1.95000000e-06  1.75908213e-07 
 2.05000000e-06  2.00719843e-07 
 2.15000000e-06  2.24351552e-07 
 2.25000000e-06  2.46910668e-07 
 2.35000000e-06  2.68490511e-07 
 2.45000000e-06  2.89172731e-07 
 2.55000000e-06  3.09029176e-07 
 2.65000000e-06  3.28123397e-07 
 2.75000000e-06  3.46511883e-07 
 2.85000000e-06  3.64245065e-07 
 2.95000000e-06  3.81368157e-07 
 3.05000000e-06  3.97921849e-07 
 3.15000000e-06  4.13942890e-07 
 3.25000000e-06  4.29464585e-07 
 3.35000000e-06  4.44517207e-07 
 3.45000000e-06  4.59128360e-07 
 3.55000000e-06  4.73323279e-07 
 3.65000000e-06  4.87125096e-07 
 3.75000000e-06  5.00555067e-07 
 3.85000000e-06  5.13632768e-07 
 3.95000000e-06  5.26376272e-07 
 4.05000000e-06  5.38802291e-07 
 4.15000000e-06  5.50926318e-07 
 4.25000000e-06  5.62762738e-07 
 4.35000000e-06  5.74324932e-07 
 4.45000000e-06  5.85625367e-07 
 4.55000000e-06  5.96675681e-07 
 4.65000000e-06  6.07486750e-07 
 4.75000000e-06  6.18068760e-07 
 4.85000000e-06  6.28431255e-07 
 4.95000000e-06  6.38583197e-07 
 5.05000000e-06  6.48533012e-07 
 5.15000000e-06  6.58288627e-07 
 5.25000000e-06  6.67857514e-07 
 5.35000000e-06  6.77246720e-07 
 5.45000000e-06  6.86462901e-07 
 5.55000000e-06  6.95512352e-07 
 5.65000000e-06  7.04401027e-07 
 5.75000000e-06  7.13134569e-07 
 5.85000000e-06  7.21718329e-07 
 5.95000000e-06  7.30157386e-07 
 6.05000000e-06  7.38456563e-07 
 6.15000000e-06  7.46620447e-07 
 6.25000000e-06  7.54653405e-07 
 6.35000000e-06  7.62559592e-07 
 6.45000000e-06  7.70342973e-07 
 6.55000000e-06  7.78007325e-07 
 6.65000000e-06  7.85556256e-07 
 6.75000000e-06  7.92993213e-07 
 6.85000000e-06  8.00321490e-07 
 6.95000000e-06  8.07544237e-07 
 7.05000000e-06  8.14664470e-07 
 7.15000000e-06  8.21685077e-07 
 7.25000000e-06  8.28608826e-07 
 7.35000000e-06  8.35438371e-07 
 7.45000000e-06  8.42176259e-07 
 7.55000000e-06  8.48824934e-07 
 7.65000000e-06  8.55386745e-07 
 7.75000000e-06  8.61863947e-07 
 7.85000000e-06  8.68258712e-07 
 7.95000000e-06  8.74573126e-07 
 8.05000000e-06  8.80809198e-07 
 8.15000000e-06  8.86968863e-07 
 8.25000000e-06  8.93053985e-07 
 8.35000000e-06  8.99066361e-07 
 8.45000000e-06  9.05007722e-07 
 8.55000000e-06  9.10879741e-07 
 8.65000000e-06  9.16684029e-07 
 8.75000000e-06  9.22422145e-07 
 8.85000000e-06  9.28095592e-07 
 8.95000000e-06  9.33705823e-07 
 9.05000000e-06  9.39254245e-07 
 9.15000000e-06  9.44742215e-07 
 9.25000000e-06  9.50171048e-07 
 9.35000000e-06  9.55542016e-07 
 9.45000000e-06  9.60856350e-07 
 9.55000000e-06  9.66115242e-07 
 9.65000000e-06  9.71319849e-07 
 9.75000000e-06  9.76471289e-07 
 9.85000000e-06  9.81570648e-07 
 9.95000000e-06  9.86618977e-07 
 1.00500000e-05  9.91617298e-07 
 1.01500000e-05  9.96566602e-07 
 1.02500000e-05  1.00146785e-06 
 1.03500000e-05  1.00632197e-06 
 1.04500000e-05  1.01112988e-06 
 1.05500000e-05  1.01589245e-06 
 1.06500000e-05  1.02061054e-06 
 1.07500000e-05  1.02528498e-06 
 1.08500000e-05  1.02991657e-06 
 1.09500000e-05  1.03450612e-06 
 1.10500000e-05  1.03905437e-06 
 1.11500000e-05  1.04356208e-06 
 1.12500000e-05  1.04802996e-06 
 1.13500000e-05  1.05245873e-06 
 1.14500000e-05  1.05684907e-06 
 1.15500000e-05  1.06120165e-06 
 1.16500000e-05  1.06551711e-06 
 1.17500000e-05  1.06979610e-06 
 1.18500000e-05  1.07403923e-06 
 1.19500000e-05  1.07824711e-06 
 1.20500000e-05  1.08242032e-06 
 1.21500000e-05  1.08655943e-06 
 1.22500000e-05  1.09066501e-06 
 1.23500000e-05  1.09473760e-06 
 1.24500000e-05  1.09877773e-06 
 1.25500000e-05  1.10278592e-06 
 1.26500000e-05  1.10676268e-06 
 1.27500000e-05  1.11070850e-06 
 1.28500000e-05  1.11462387e-06 
 1.29500000e-05  1.11850926e-06 
 1.30500000e-05  1.12236513e-06 
 1.31500000e-05  1.12619193e-06 
 1.32500000e-05  1.12999011e-06 
 1.33500000e-05  1.13376008e-06 
 1.34500000e-05  1.13750228e-06 
 1.35500000e-05  1.14121712e-06 
 1.36500000e-05  1.14490499e-06 
 1.37500000e-05  1.14856629e-06 
 1.38500000e-05  1.15220141e-06 
 1.39500000e-05  1.15581072e-06 
 1.40500000e-05  1.15939459e-06 
 1.41500000e-05  1.16295339e-06 
 1.42500000e-05  1.16648746e-06 
 1.43500000e-05  1.16999715e-06 
 1.44500000e-05  1.17348281e-06 
 1.45500000e-05  1.17694475e-06 
 1.46500000e-05  1.18038331e-06 
 1.47500000e-05  1.18379881e-06 
 1.48500000e-05  1.18719156e-06 
 1.49500000e-05  1.19056185e-06 
 1.50500000e-05  1.19391000e-06 
 1.51500000e-05  1.19723629e-06 
 1.52500000e-05  1.20054102e-06 
 1.53500000e-05  1.20382446e-06 
 1.54500000e-05  1.20708689e-06 
 1.55500000e-05  1.21032858e-06 
 1.56500000e-05  1.21354980e-06 
 1.57500000e-05  1.21675081e-06 
 1.58500000e-05  1.21993187e-06 
 1.59500000e-05  1.22309322e-06 
 1.60500000e-05  1.22623511e-06 
 1.61500000e-05  1.22935779e-06 
 1.62500000e-05  1.23246149e-06 
 1.63500000e-05  1.23554644e-06 
 1.64500000e-05  1.23861288e-06 
 1.65500000e-05  1.24166102e-06 
 1.66500000e-05  1.24469109e-06 
 1.67500000e-05  1.24770330e-06 
 1.68500000e-05  1.25069787e-06 
 1.69500000e-05  1.25367501e-06 
 1.70500000e-05  1.25663492e-06 
 1.71500000e-05  1.25957780e-06 
 1.72500000e-05  1.26250385e-06 
 1.73500000e-05  1.26541326e-06 
 1.74500000e-05  1.26830624e-06 
 1.75500000e-05  1.27118295e-06 
 1.76500000e-05  1.27404360e-06 
 1.77500000e-05  1.27688835e-06 
 1.78500000e-05  1.27971739e-06 
 1.79500000e-05  1.28253090e-06 
 1.80500000e-05  1.28532905e-06 
 1.81500000e-05  1.28811200e-06 
 1.82500000e-05  1.29087993e-06 
 1.83500000e-05  1.29363300e-06 
 1.84500000e-05  1.29637136e-06 
 1.85500000e-05  1.29909519e-06 
 1.86500000e-05  1.30180463e-06 
 1.87500000e-05  1.30449983e-06 
 1.88500000e-05  1.30718096e-06 
 1.89500000e-05  1.30984816e-06 
 1.90500000e-05  1.31250158e-06 
 1.91500000e-05  1.31514135e-06 
 1.92500000e-05  1.31776763e-06 
 1.93500000e-05  1.32038055e-06 
 1.94500000e-05  1.32298026e-06 
 1.95500000e-05  1.32556687e-06 
 1.96500000e-05  1.32814054e-06 
 1.97500000e-05  1.33070139e-06 
 1.98500000e-05  1.33324955e-06 
 1.99500000e-05  1.33578514e-06 
 2.00500000e-05  1.33830830e-06 
 2.01500000e-05  1.34081915e-06 
 2.02500000e-05  1.34331781e-06 
 2.03500000e-05  1.34580440e-06 
 2.04500000e-05  1.34827903e-06 
 2.05500000e-05  1.35074183e-06 
 2.06500000e-05  1.35319291e-06 
 2.07500000e-05  1.35563238e-06 
 2.08500000e-05  1.35806036e-06 
 2.09500000e-05  1.36047695e-06 
 2.10500000e-05  1.36288226e-06 
 2.11500000e-05  1.36527640e-06 
 2.12500000e-05  1.36765948e-06 
 2.13500000e-05  1.37003160e-06 
 2.14500000e-05  1.37239286e-06 
 2.15500000e-05  1.37474336e-06 
 2.16500000e-05  1.37708320e-06 
 2.17500000e-05  1.37941249e-06 
 2.18500000e-05  1.38173131e-06 
 2.19500000e-05  1.38403976e-06 
 2.20500000e-05  1.38633794e-06 
 2.21500000e-05  1.38862595e-06 
 2.22500000e-05  1.39090386e-06 
 2.23500000e-05  1.39317178e-06 
 2.24500000e-05  1.39542978e-06 
 2.25500000e-05  1.39767797e-06 
 2.26500000e-05  1.39991643e-06 
 2.27500000e-05  1.40214523e-06 
 2.28500000e-05  1.40436448e-06 
 2.29500000e-05  1.40657424e-06 
 2.30500000e-05  1.40877461e-06 
 2.31500000e-05  1.41096566e-06 
 2.32500000e-05  1.41314748e-06 
 2.33500000e-05  1.41532014e-06 
 2.34500000e-05  1.41748373e-06 
 2.35500000e-05  1.41963831e-06 
 2.36500000e-05  1.42178397e-06 
 2.37500000e-05  1.42392078e-06 
 2.38500000e-05  1.42604882e-06 
 2.39500000e-05  1.42816815e-06 
 2.40500000e-05  1.43027886e-06 
 2.41500000e-05  1.43238101e-06 
 2.42500000e-05  1.43447468e-06 
 2.43500000e-05  1.43655993e-06 
 2.44500000e-05  1.43863683e-06 
 2.45500000e-05  1.44070545e-06 
 2.46500000e-05  1.44276586e-06 
 2.47500000e-05  1.44481813e-06 
 2.48500000e-05  1.44686231e-06 
 2.49500000e-05  1.44889849e-06 
 2.50500000e-05  1.45092671e-06 
 2.51500000e-05  1.45294704e-06 
 2.52500000e-05  1.45495955e-06 
 2.53500000e-05  1.45696430e-06 
 2.54500000e-05  1.45896135e-06 
 2.55500000e-05  1.46095075e-06 
 2.56500000e-05  1.46293258e-06 
 2.57500000e-05  1.46490688e-06 
 2.58500000e-05  1.46687372e-06 
 2.59500000e-05  1.46883315e-06 
 2.60500000e-05  1.47078523e-06 
 2.61500000e-05  1.47273002e-06 
 2.62500000e-05  1.47466757e-06 
 2.63500000e-05  1.47659794e-06 
 2.64500000e-05  1.47852119e-06 
 2.65500000e-05  1.48043735e-06 
 2.66500000e-05  1.48234650e-06 
 2.67500000e-05  1.48424868e-06 
 2.68500000e-05  1.48614395e-06 
 2.69500000e-05  1.48803234e-06 
 2.70500000e-05  1.48991393e-06 
 2.71500000e-05  1.49178875e-06 
 2.72500000e-05  1.49365686e-06 
 2.73500000e-05  1.49551830e-06 
 2.74500000e-05  1.49737313e-06 
 2.75500000e-05  1.49922139e-06 
 2.76500000e-05  1.50106313e-06 
 2.77500000e-05  1.50289839e-06 
 2.78500000e-05  1.50472723e-06 
 2.79500000e-05  1.50654969e-06 
 2.80500000e-05  1.50836582e-06 
 2.81500000e-05  1.51017565e-06 
 2.82500000e-05  1.51197924e-06 
 2.83500000e-05  1.51377663e-06 
 2.84500000e-05  1.51556786e-06 
 2.85500000e-05  1.51735298e-06 
 2.86500000e-05  1.51913203e-06 
 2.87500000e-05  1.52090504e-06 
 2.88500000e-05  1.52267207e-06 
 2.89500000e-05  1.52443316e-06 
 2.90500000e-05  1.52618834e-06 
 2.91500000e-05  1.52793765e-06 
 2.92500000e-05  1.52968115e-06 
 2.93500000e-05  1.53141885e-06 
 2.94500000e-05  1.53315082e-06 
