 1.77500000e-06  1.96014639e-06  1.77500000e-06  8.84874107e-01  1.77500000e-06  8.39250812e-01  1.77500000e-06  2.36682423e-01  1.77500000e-06  2.15712018e-01  1.77500000e-06  8.52500000e-02  1.77500000e-06  6.99171753e-01 
 1.82500000e-06  1.96884934e-06  1.82500000e-06  8.89753241e-01  1.82500000e-06  8.42030196e-01  1.82500000e-06  2.42379763e-01  1.82500000e-06  2.21223072e-01  1.82500000e-06  9.07500000e-02  1.82500000e-06  6.99156047e-01 
 1.87500000e-06  1.97410052e-06  1.87500000e-06  8.94409578e-01  1.87500000e-06  8.44024585e-01  1.87500000e-06  2.48044695e-01  1.87500000e-06  2.26707216e-01  1.87500000e-06  9.62500000e-02  1.87500000e-06  6.99146618e-01 
 1.92500000e-06  1.97896854e-06  1.92500000e-06  8.98943547e-01  1.92500000e-06  8.45267564e-01  1.92500000e-06  2.53744551e-01  1.92500000e-06  2.32272718e-01  1.92500000e-06  1.01750000e-01  1.92500000e-06  6.99137805e-01 
 1.97500000e-06  1.98150452e-06  1.97500000e-06  9.03319388e-01  1.97500000e-06  8.45722146e-01  1.97500000e-06  2.59429285e-01  1.97500000e-06  2.38012452e-01  1.97500000e-06  1.07250000e-01  1.97500000e-06  6.99133482e-01 
 2.02500000e-06  1.98439925e-06  2.02500000e-06  9.07614105e-01  2.02500000e-06  8.45399669e-01  2.02500000e-06  2.65166758e-01  2.02500000e-06  2.44119454e-01  2.02500000e-06  1.12750000e-01  2.02500000e-06  6.99129372e-01 
 2.07500000e-06  1.98551591e-06  2.07500000e-06  9.11776956e-01  2.07500000e-06  8.44364570e-01  2.07500000e-06  2.70904504e-01  2.07500000e-06  2.50854214e-01  2.07500000e-06  1.18250000e-01  2.07500000e-06  6.99127981e-01 
 2.12500000e-06  1.98737797e-06  2.12500000e-06  9.15875246e-01  2.12500000e-06  8.42947295e-01  2.12500000e-06  2.76712136e-01  2.12500000e-06  2.58631861e-01  2.12500000e-06  1.23750000e-01  2.12500000e-06  6.99125838e-01 
 2.17500000e-06  1.98777580e-06  2.17500000e-06  9.19847333e-01  2.17500000e-06  8.41843938e-01  2.17500000e-06  2.82536497e-01  2.17500000e-06  2.67927265e-01  2.17500000e-06  1.29250000e-01  2.17500000e-06  6.99123226e-01 
 2.22500000e-06  1.98913217e-06  2.22500000e-06  9.23753886e-01  2.22500000e-06  8.42132522e-01  2.22500000e-06  2.88451809e-01  2.22500000e-06  2.79115866e-01  2.22500000e-06  1.34750000e-01  2.22500000e-06  6.99111969e-01 
 2.27500000e-06  1.98932351e-06  2.27500000e-06  9.27522963e-01  2.27500000e-06  8.44442161e-01  2.27500000e-06  2.94407069e-01  2.27500000e-06  2.91807522e-01  2.27500000e-06  1.40250000e-01  2.27500000e-06  6.99098968e-01 
 2.32500000e-06  1.99060409e-06  2.32500000e-06  9.31200583e-01  2.32500000e-06  8.48265546e-01  2.32500000e-06  3.00483471e-01  2.32500000e-06  3.04868320e-01  2.32500000e-06  1.45750000e-01  2.32500000e-06  6.99081493e-01 
 2.37500000e-06  1.99253794e-06  2.37500000e-06  9.34681772e-01  2.37500000e-06  8.52391513e-01  2.37500000e-06  3.06638789e-01  2.37500000e-06  3.17375154e-01  2.37500000e-06  1.51250000e-01  2.37500000e-06  6.99054436e-01 
 2.42500000e-06  1.99929157e-06  2.42500000e-06  9.37947882e-01  2.42500000e-06  8.56877194e-01  2.42500000e-06  3.12976957e-01  2.42500000e-06  3.29829985e-01  2.42500000e-06  1.56750000e-01  2.42500000e-06  6.99024181e-01 
 2.47500000e-06  1.99832396e-06  2.47500000e-06  9.40797680e-01  2.47500000e-06  8.61761322e-01  2.47500000e-06  3.19506188e-01  2.47500000e-06  3.42310163e-01  2.47500000e-06  1.62250000e-01  2.47500000e-06  6.98992249e-01 
 2.52500000e-06  2.00748601e-06  2.52500000e-06  9.43122891e-01  2.52500000e-06  8.66712019e-01  2.52500000e-06  3.26436391e-01  2.52500000e-06  3.54582988e-01  2.52500000e-06  1.67750000e-01  2.52500000e-06  6.98967826e-01 
 2.57500000e-06  1.98769291e-06  2.57500000e-06  9.44830847e-01  2.57500000e-06  8.71744990e-01  2.57500000e-06  3.33946454e-01  2.57500000e-06  3.66819970e-01  2.57500000e-06  1.73250000e-01  2.57500000e-06  6.98949669e-01 
 2.62500000e-06  1.91445934e-06  2.62500000e-06  9.45690254e-01  2.62500000e-06  8.76980910e-01  2.62500000e-06  3.42422680e-01  2.62500000e-06  3.79123773e-01  2.62500000e-06  1.78750000e-01  2.62500000e-06  6.98935053e-01 
 2.67500000e-06  1.63612930e-06  2.67500000e-06  9.44100470e-01  2.67500000e-06  8.82175358e-01  2.67500000e-06  3.52930877e-01  2.67500000e-06  3.91288874e-01  2.67500000e-06  1.84250000e-01  2.67500000e-06  6.98911240e-01 
