 1.50000000e-06 -9.92122056e-08  1.50000000e-06  2.44347210e-08  1.50000000e-06  3.87635307e-06 
 1.47500000e-06 -9.79769314e-08  1.47500000e-06  2.56699952e-08  1.47500000e-06  3.87635307e-06 
 1.45000000e-06 -9.66791527e-08  1.45000000e-06  2.69677740e-08  1.45000000e-06  3.87635307e-06 
 1.42500000e-06 -9.53157000e-08  1.42500000e-06  2.83312266e-08  1.42500000e-06  3.87635307e-06 
 1.40000000e-06 -9.38832428e-08  1.40000000e-06  2.97636838e-08  1.40000000e-06  3.87635307e-06 
 1.37500000e-06 -9.23782805e-08  1.37500000e-06  3.12686461e-08  1.37500000e-06  3.87635307e-06 
 1.35000000e-06 -9.07971344e-08  1.35000000e-06  3.28497922e-08  1.35000000e-06  3.87635307e-06 
 1.32500000e-06 -8.91359379e-08  1.32500000e-06  3.45109887e-08  1.32500000e-06  3.87635307e-06 
 1.30000000e-06 -8.73906274e-08  1.30000000e-06  3.62562992e-08  1.30000000e-06  3.87635307e-06 
 1.27500000e-06 -8.55569318e-08  1.27500000e-06  3.80899948e-08  1.27500000e-06  3.87635307e-06 
 1.25000000e-06 -8.36303620e-08  1.25000000e-06  4.00165646e-08  1.25000000e-06  3.87635307e-06 
 1.22500000e-06 -8.16061999e-08  1.22500000e-06  4.20407267e-08  1.22500000e-06  3.87635307e-06 
 1.20000000e-06 -7.94794863e-08  1.20000000e-06  4.41674404e-08  1.20000000e-06  3.87635307e-06 
 1.17500000e-06 -7.72450085e-08  1.17500000e-06  4.64019181e-08  1.17500000e-06  3.87635307e-06 
 1.15000000e-06 -7.48972878e-08  1.15000000e-06  4.87496388e-08  1.15000000e-06  3.87635307e-06 
 1.12500000e-06 -7.24305652e-08  1.12500000e-06  5.12163614e-08  1.12500000e-06  3.87635307e-06 
 1.10000000e-06 -6.98387874e-08  1.10000000e-06  5.38081392e-08  1.10000000e-06  3.87635307e-06 
 1.07500000e-06 -6.71155916e-08  1.07500000e-06  5.65313350e-08  1.07500000e-06  3.87635307e-06 
 1.05000000e-06 -6.42542897e-08  1.05000000e-06  5.93926369e-08  1.05000000e-06  3.87635307e-06 
 1.02500000e-06 -6.12478513e-08  1.02500000e-06  6.23990753e-08  1.02500000e-06  3.87635307e-06 
 1.00000000e-06 -5.80888865e-08  1.00000000e-06  6.55580401e-08  1.00000000e-06  3.87635307e-06 
 9.75000000e-07 -5.47696274e-08  9.75000000e-07  6.88772993e-08  9.75000000e-07  3.87635307e-06 
 9.50000000e-07 -5.12819085e-08  9.50000000e-07  7.23650182e-08  9.50000000e-07  3.87635307e-06 
 9.25000000e-07 -4.76171465e-08  9.25000000e-07  7.60297801e-08  9.25000000e-07  3.87635307e-06 
 9.00000000e-07 -4.37663192e-08  9.00000000e-07  7.98806074e-08  9.00000000e-07  3.87635307e-06 
